cik,company_name,sector,feature_year,liabilities_to_assets,operating_cash_flow_to_assets,operating_margin,log_assets,next_year_financial_pressure,outcome_year,outcome_label
0001370946,OWENS CORNING,Industrial / Manufacturing,2022,0.5702194940476191,0.1636904761904762,0.17559676262678,23.09835762082021,0.0,2023,No Pressure
0001371451,HIGHWATER ETHANOL LLC,Industrial / Manufacturing,2021,,0.259550208456797,0.0775629039503234,18.273816902183583,0.0,2022,No Pressure
0001371451,HIGHWATER ETHANOL LLC,Industrial / Manufacturing,2022,,0.4493270827409326,0.1307289910041661,18.43248924832141,0.0,2023,No Pressure
0001372020,GREAT LAKES DREDGE & DOCK CORP,Industrial / Manufacturing,2021,0.6000711658163521,0.0491214529854561,0.1148937752444746,20.72093311927492,1.0,2022,Pressure
0001372020,GREAT LAKES DREDGE & DOCK CORP,Industrial / Manufacturing,2022,0.6249465256982216,0.0016836765874228,-0.042750943692864,20.70487780965169,0.0,2023,No Pressure
0001372612,BOX INC,Technology / Software / Electronics,2021,0.9333387930681484,0.1686900012859112,-0.0315966932469588,21.054013865073365,0.0,2022,No Pressure
0001372612,BOX INC,Technology / Software / Electronics,2022,1.028050018017421,0.2468444661665969,0.0371792982760673,20.9115404731156,0.0,2023,No Pressure
0001373670,"GREEN BRICK PARTNERS, INC.",Industrial / Manufacturing,2021,0.3596018474301745,-0.0649723216025127,,21.07523663441744,,2022,Unknown
0001373670,"GREEN BRICK PARTNERS, INC.",Industrial / Manufacturing,2022,0.3283379890377036,0.0547667869600012,,21.22747461821408,,2023,Unknown
0001373715,"SERVICENOW, INC.",Technology / Software / Electronics,2021,0.6578070012965364,0.2029079459159103,0.0435888738127544,23.102626768835115,0.0,2022,No Pressure
0001373715,"SERVICENOW, INC.",Technology / Software / Electronics,2022,0.6216256861418151,0.2047522370103015,0.048999309868875,23.310954681452632,0.0,2023,No Pressure
0001374535,ALTRA INDUSTRIAL MOTION CORP.,Technology / Software / Electronics,2021,,0.0525347407156345,0.0512685545846931,22.14168851205992,0.0,2022,No Pressure
0001374535,ALTRA INDUSTRIAL MOTION CORP.,Technology / Software / Electronics,2022,,0.0339988032421258,0.1235672063736828,22.02525424928504,,2023,Unknown
0001375365,"SUPER MICRO COMPUTER, INC.",Technology / Software / Electronics,2021,0.510965385706461,0.0548425398445291,0.0348418039805229,21.530618104821617,0.0,2022,No Pressure
0001375365,"SUPER MICRO COMPUTER, INC.",Technology / Software / Electronics,2022,0.5551598292334319,-0.1375321092129768,0.0645035823990266,21.88800195230345,0.0,2023,No Pressure
0001376139,CVR ENERGY INC,Industrial / Manufacturing,2021,,0.1013824884792626,0.012013256006628,22.085779669656915,0.0,2022,No Pressure
0001376139,CVR ENERGY INC,Industrial / Manufacturing,2022,,0.2347657198349113,0.0883810572687224,22.138876252643133,0.0,2023,No Pressure
0001376339,"MIMEDX GROUP, INC.",Industrial / Manufacturing,2021,0.5073884286086767,-0.0105465361918596,-0.0194690949867563,19.05157479520957,1.0,2022,Pressure
0001376339,"MIMEDX GROUP, INC.",Industrial / Manufacturing,2022,0.5653852884559295,-0.1043749635419704,-0.0932306853693049,18.95968558381695,0.0,2023,No Pressure
0001376986,TENNESSEE VALLEY AUTHORITY,Energy / Capital-intensive,2021,,0.0620710690864724,0.2708749880986384,24.683240559926794,0.0,2022,No Pressure
0001376986,TENNESSEE VALLEY AUTHORITY,Energy / Capital-intensive,2022,,0.0575916230366492,0.1922647527910685,24.658770966541297,0.0,2023,No Pressure
0001377630,"NATIONAL CINEMEDIA, INC.",Technology / Software / Electronics,2021,1.4691705407389284,-0.1164668460973819,-0.5986038394415357,20.521639130317844,0.0,2022,No Pressure
0001377630,"NATIONAL CINEMEDIA, INC.",Technology / Software / Electronics,2022,1.585562847046946,-0.0596920747097425,0.0276886035313001,20.49057687405066,1.0,2023,Pressure
0001377789,"AVIAT NETWORKS, INC.",Technology / Software / Electronics,2021,0.3840646659029137,0.0581146502806959,0.080789782875185,19.511438939824288,0.0,2022,No Pressure
0001377789,"AVIAT NETWORKS, INC.",Technology / Software / Electronics,2022,0.3771209988144635,0.0086105759731278,0.0948808254582303,19.59595773664322,0.0,2023,No Pressure
0001378453,TRAVELCENTERS OF AMERICA INC. /MD/,Consumer / Retail,2021,0.7996714266292072,0.0440247843737254,0.0167715164722052,21.97845471796369,0.0,2022,No Pressure
0001378453,TRAVELCENTERS OF AMERICA INC. /MD/,Consumer / Retail,2022,0.7609558633712821,0.0502788600969036,0.0233185092840104,22.018789126182,,2023,Unknown
0001378950,"CARPARTS.COM, INC.",Consumer / Retail,2021,0.5939082843253901,-0.0296937145188156,-0.015642812993613,19.27652484241921,0.0,2022,No Pressure
0001378950,"CARPARTS.COM, INC.",Consumer / Retail,2022,0.5382866538869711,0.0644633576483122,0.0009839722855363,19.289456302710448,0.0,2023,No Pressure
0001378992,"BERRY GLOBAL GROUP, INC.",Industrial / Manufacturing,2021,0.8221675427804496,0.0883570070461917,0.0932851985559566,23.60706045731546,0.0,2022,No Pressure
0001378992,"BERRY GLOBAL GROUP, INC.",Industrial / Manufacturing,2022,0.8115121490917669,0.0921797593772116,0.0856847188685753,23.553887590495776,0.0,2023,No Pressure
0001381531,DOMTAR CORP,Industrial / Manufacturing,2021,,-0.0210135970333745,,22.30306894445684,,2022,Unknown
0001381531,DOMTAR CORP,Industrial / Manufacturing,2022,,0.1278577476714648,,22.275921735493213,0.0,2023,No Pressure
0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Technology / Software / Electronics,2021,0.7771866302125668,0.0788319909357373,0.1359112481726976,22.817571360397945,0.0,2022,No Pressure
0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Technology / Software / Electronics,2022,0.7650817745568504,0.0542919400646361,0.1331032912367974,22.82358785632801,0.0,2023,No Pressure
0001383650,"CHENIERE ENERGY PARTNERS, L.P.",Energy / Capital-intensive,2021,,0.1183490029961772,0.2710409158363366,23.686371607724965,0.0,2022,No Pressure
0001383650,"CHENIERE ENERGY PARTNERS, L.P.",Energy / Capital-intensive,2022,,0.2113278663474762,0.1964431012437521,23.70047766091396,0.0,2023,No Pressure
0001384195,"RING ENERGY, INC.",Energy / Capital-intensive,2021,0.5605919950614167,0.1063077291100684,0.4877938758111916,20.3436984637574,0.0,2022,No Pressure
0001384195,"RING ENERGY, INC.",Energy / Capital-intensive,2022,0.4790358575605036,0.1552220334988753,0.5521796649652553,20.961494866498192,0.0,2023,No Pressure
0001384905,"RINGCENTRAL, INC.",Technology / Software / Electronics,2021,0.7912338665681287,0.0589952303939568,-0.1892367098624615,21.670682686259383,0.0,2022,No Pressure
0001384905,"RINGCENTRAL, INC.",Technology / Software / Electronics,2022,1.1366365396096374,0.092254668311422,-0.3266434646160345,21.45258196384884,0.0,2023,No Pressure
0001385157,TE CONNECTIVITY LTD.,Consumer / Retail,2021,0.4992079023390178,0.12468549063461,0.1631039335254305,23.78954976649794,0.0,2022,No Pressure
0001385157,TE CONNECTIVITY LTD.,Consumer / Retail,2022,0.4756520065441247,0.1187566163025695,0.1692770714329586,23.757353064424983,0.0,2023,No Pressure
0001385867,COUPA SOFTWARE INC,Technology / Software / Electronics,2021,0.7163760628514718,0.0526403311558794,-0.3365334370161411,21.88428280955245,,2022,Unknown
0001387467,ALPHA & OMEGA SEMICONDUCTOR LTD,Technology / Software / Electronics,2021,0.437905316180641,0.1401565253931914,0.0975427080447311,20.63833193795876,0.0,2022,No Pressure
0001387467,ALPHA & OMEGA SEMICONDUCTOR LTD,Technology / Software / Electronics,2022,0.3423117764965975,0.1685354323675199,0.1312298084243883,20.98457493030123,0.0,2023,No Pressure
0001388658,"IRHYTHM TECHNOLOGIES, INC.",Industrial / Manufacturing,2021,0.39625286467502,-0.081545768920895,-0.3095887864942306,19.9531663373723,1.0,2022,Pressure
0001388658,"IRHYTHM TECHNOLOGIES, INC.",Industrial / Manufacturing,2022,0.464970483376541,-0.0513406303126575,-0.276899939404411,19.920799205587304,1.0,2023,Pressure
0001389050,"ARCHROCK, INC.",Energy / Capital-intensive,2021,0.6558109257032718,0.0916614349377559,,21.67491058554467,,2022,Unknown
0001389050,"ARCHROCK, INC.",Energy / Capital-intensive,2022,0.6688050024050024,0.0782876382876382,,21.678296397521297,,2023,Unknown
0001389170,TARGA RESOURCES CORP.,Energy / Capital-intensive,2021,,0.151424889204508,0.0510212509882122,23.44510059308499,0.0,2022,No Pressure
0001389170,TARGA RESOURCES CORP.,Energy / Capital-intensive,2022,,0.1217177914110429,0.0826094850404686,23.69675250160421,0.0,2023,No Pressure
0001391127,"LIMELIGHT NETWORKS, INC.",Technology / Software / Electronics,2021,0.5449098524273468,4.500146254753279e-05,-0.2177549051141846,19.555628179477605,1.0,2022,Pressure
0001391127,"EDGIO, INC.",Technology / Software / Electronics,2022,0.5587540101036174,-0.0215199675504259,-0.4366121477386163,20.11147742259801,,2023,Unknown
0001392972,"PROS HOLDINGS, INC.",Technology / Software / Electronics,2021,0.9927520258532648,-0.0375240402602313,-0.2956889385617067,20.01902333229865,1.0,2022,Pressure
0001392972,"PROS HOLDINGS, INC.",Technology / Software / Electronics,2022,1.0783151415602537,-0.052778219325668,-0.2828088955844381,19.93129671977596,0.0,2023,No Pressure
0001393052,VEEVA SYSTEMS INC,Technology / Software / Electronics,2021,0.2370853656459577,0.2003065664168281,0.2731263680065183,22.062590438716622,0.0,2022,No Pressure
0001393052,VEEVA SYSTEMS INC,Technology / Software / Electronics,2022,0.2264731398731468,0.1624525216597811,0.2130293356101454,22.292776354794714,0.0,2023,No Pressure
0001393066,RESOLUTE FOREST PRODUCTS INC.,Industrial / Manufacturing,2021,0.5712266817410967,0.1831543244771057,0.1593886462882096,21.98682743296665,,2022,Unknown
0001393584,AMERICAN WELL CORP,Technology / Software / Electronics,2021,0.1279266804810504,-0.0978928453849537,-0.7086779883618354,21.091953538621624,1.0,2022,Pressure
0001393584,AMERICAN WELL CORP,Technology / Software / Electronics,2022,0.10981498196799,-0.1579581079160975,-0.9951765936722105,20.9201122298949,1.0,2023,Pressure
0001393883,"DHI GROUP, INC.",Technology / Software / Electronics,2021,0.4748485860509617,0.1289884374802552,-0.0146118112140647,19.216285234443763,0.0,2022,No Pressure
0001393883,"DHI GROUP, INC.",Technology / Software / Electronics,2022,0.5313757145881854,0.1589517608864422,0.0371459112773917,19.239155764197186,0.0,2023,No Pressure
0001395942,"KAR AUCTION SERVICES, INC.",Consumer / Retail,2021,,0.0557083535565981,0.0935334872979214,22.727067464552324,0.0,2022,No Pressure
0001395942,"KAR AUCTION SERVICES, INC.",Consumer / Retail,2022,,0.0008008125317395,0.11432144267474,22.356381212930188,0.0,2023,No Pressure
0001396009,VULCAN MATERIALS CO,Energy / Capital-intensive,2021,0.5199961995527166,0.0739552424246853,0.1820539605921977,23.33939078963461,0.0,2022,No Pressure
0001396009,VULCAN MATERIALS CO,Energy / Capital-intensive,2022,0.511598499430964,0.0806626108215193,0.1300579615048119,23.37894145759773,0.0,2023,No Pressure
0001396033,"LL FLOORING HOLDINGS, INC.",Consumer / Retail,2021,0.550875403537264,0.0638232556297161,0.0457207222843178,20.222212311979582,1.0,2022,Pressure
0001396033,"LL FLOORING HOLDINGS, INC.",Consumer / Retail,2022,0.5828980394264708,-0.1900943557568739,-0.0105539044134263,20.235428937579048,1.0,2023,Pressure
0001396814,"PACIRA BIOSCIENCES, INC.",Industrial / Manufacturing,2021,0.6480560174582348,0.0605762007716277,0.1660545156066204,21.453397097124,0.0,2022,No Pressure
0001396814,"PACIRA BIOSCIENCES, INC.",Industrial / Manufacturing,2022,0.5390137996669045,0.0864108969783487,0.0900148915079413,21.242773661690048,0.0,2023,No Pressure
0001397047,"FLEXSHOPPER, INC.",Technology / Software / Electronics,2021,0.8096541958610224,-0.13271734622257,0.0587180856371666,18.25594827225905,1.0,2022,Pressure
0001397047,"FLEXSHOPPER, INC.",Technology / Software / Electronics,2022,0.7907156548025548,-0.2106483189539165,-0.0557529043548997,18.81467707635326,0.0,2023,No Pressure
0001397187,LULULEMON ATHLETICA INC.,Industrial / Manufacturing,2021,0.4456129091520488,0.2810549687828656,0.2131111749368708,22.3211326620128,0.0,2022,No Pressure
0001397187,LULULEMON ATHLETICA INC.,Industrial / Manufacturing,2022,0.4384202496933318,0.1723660513804258,0.163788305506504,22.44728843148606,0.0,2023,No Pressure
0001397702,SILK ROAD MEDICAL INC,Industrial / Manufacturing,2021,0.4940782122905028,-0.2485873902633679,-0.467780241438778,18.869364977565183,1.0,2022,Pressure
0001397702,SILK ROAD MEDICAL INC,Industrial / Manufacturing,2022,0.3923466266199455,-0.1208113169067616,-0.3751063921868463,19.41276517291867,1.0,2023,Pressure
0001399520,"ONE GROUP HOSPITALITY, INC.",Consumer / Retail,2021,0.7366589074771032,0.1347314377705745,0.0699370079876469,19.25287222248579,0.0,2022,No Pressure
0001399520,"ONE GROUP HOSPITALITY, INC.",Consumer / Retail,2022,0.7643149705866182,0.0867660399142338,0.0514972934391955,19.4889162993979,0.0,2023,No Pressure
0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",Technology / Software / Electronics,2021,0.5840881749345411,-0.0199346421747525,-0.0822318082015569,20.48923321556372,0.0,2022,No Pressure
0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",Technology / Software / Electronics,2022,0.6321863728007072,-0.0204298975630033,0.0247545052027894,20.542651223695067,0.0,2023,No Pressure
0001401667,"PUMA BIOTECHNOLOGY, INC.",Industrial / Manufacturing,2021,1.0107950658693206,0.0911357768607807,0.0050956923623866,19.238630712840504,0.0,2022,No Pressure
0001401667,"PUMA BIOTECHNOLOGY, INC.",Industrial / Manufacturing,2022,0.9026925276615674,-0.0712738506432975,0.1040209445207011,19.21845367479616,0.0,2023,No Pressure
0001401708,NANOSTRING TECHNOLOGIES INC,Industrial / Manufacturing,2021,0.6309301098479397,-0.1888479418371113,-0.7459489264913671,19.98821482897932,1.0,2022,Pressure
0001401708,NANOSTRING TECHNOLOGIES INC,Industrial / Manufacturing,2022,0.8703665976254343,-0.3638982264326055,-1.1958243623391114,19.68314507596033,,2023,Unknown
0001402057,CDW CORP,Consumer / Retail,2021,,0.0594420958528418,0.0681530008453085,23.303437211035952,0.0,2022,No Pressure
0001402057,CDW CORP,Consumer / Retail,2022,,0.1017324753455431,0.0730650519817926,23.298279761005578,0.0,2023,No Pressure
0001402436,SS&C TECHNOLOGIES HOLDINGS INC,Technology / Software / Electronics,2021,0.6409623261985807,0.0824438931517913,0.2459512967729162,23.57587803596328,0.0,2022,No Pressure
0001402436,SS&C TECHNOLOGIES HOLDINGS INC,Technology / Software / Electronics,2022,0.6335320927383762,0.0681126263263137,0.2163354154836267,23.53587423199244,0.0,2023,No Pressure
0001402829,ORION GROUP HOLDINGS INC,Industrial / Manufacturing,2021,0.5789680170575693,0.0001961620469083,-0.0154932153784754,19.6784312568017,0.0,2022,No Pressure
0001402829,ORION GROUP HOLDINGS INC,Industrial / Manufacturing,2022,0.6246816739524179,0.0260516675518514,-0.010730674763003,19.721294662904903,0.0,2023,No Pressure
0001403161,VISA INC.,Technology / Software / Electronics,2021,0.5465523065045358,0.1836879945956379,0.6556316116988177,25.140852647030908,0.0,2022,No Pressure
0001403161,VISA INC.,Technology / Software / Electronics,2022,0.5838528204348488,0.2204535619466439,0.6418628454452405,25.17179390873886,0.0,2023,No Pressure
0001403431,"HERITAGE-CRYSTAL CLEAN, INC.",Energy / Capital-intensive,2021,0.3507698381365969,0.1728093018312126,0.1610547722447965,20.082453010583155,0.0,2022,No Pressure
0001403431,"HERITAGE-CRYSTAL CLEAN, INC.",Energy / Capital-intensive,2022,0.4583155490587869,0.1165880381395571,0.1669192520840059,20.492897500864004,,2023,Unknown
0001403568,"ULTA BEAUTY, INC.",Consumer / Retail,2021,0.6777391135339988,0.2223301294880193,0.150331211535683,22.284433040480828,0.0,2022,No Pressure
0001403568,"ULTA BEAUTY, INC.",Consumer / Retail,2022,0.6350724367278408,0.2759407054692834,0.1605130194405098,22.404170279037483,0.0,2023,No Pressure
0001404655,HUBSPOT INC,Technology / Software / Electronics,2021,0.5982263637007358,0.1097673682923083,-0.0421317517748708,21.500227373257,0.0,2022,No Pressure
0001404655,HUBSPOT INC,Technology / Software / Electronics,2022,0.6100879540447779,0.1073485757669355,-0.0630288584024324,21.65729353508765,0.0,2023,No Pressure
0001408075,GRAPHIC PACKAGING HOLDING CO,Industrial / Manufacturing,2021,,0.0582385005259634,0.0568753493571827,23.07053744765849,0.0,2022,No Pressure
0001408075,GRAPHIC PACKAGING HOLDING CO,Industrial / Manufacturing,2022,,0.1055383423702556,0.0959745762711864,23.058124490587577,0.0,2023,No Pressure
0001408198,MSCI INC.,Technology / Software / Electronics,2021,1.0296850946927771,0.1699871956050653,0.524933644687856,22.42923191459392,0.0,2022,No Pressure
0001408198,MSCI INC.,Technology / Software / Electronics,2022,1.2016844304241991,0.219181856655331,0.5370635391475044,22.33221062801616,0.0,2023,No Pressure
0001408710,FABRINET,Technology / Software / Electronics,2021,0.3116113758738511,0.0734257685991527,0.0802155000399074,21.203295289863977,0.0,2022,No Pressure
0001408710,FABRINET,Technology / Software / Electronics,2022,0.3170331235791748,0.067685348060977,0.0904057246320435,21.3306595768012,0.0,2023,No Pressure
0001409171,TITAN MACHINERY INC.,Consumer / Retail,2021,,0.16786895497572,0.0526792943070472,20.66845795362037,0.0,2022,No Pressure
0001409171,TITAN MACHINERY INC.,Consumer / Retail,2022,,0.0090990540046016,0.0626092537656621,20.896121904507503,0.0,2023,No Pressure
0001409375,"ORION ENERGY SYSTEMS, INC.",Technology / Software / Electronics,2021,0.2501468606378935,-0.0013015883985855,0.067460987433974,18.27931302450702,,2022,Unknown
0001410384,"Q2 HOLDINGS, INC.",Technology / Software / Electronics,2021,0.58824731326419,0.0223277944037919,-0.1563903593198588,21.048998467754625,0.0,2022,No Pressure
0001410384,"Q2 HOLDINGS, INC.",Technology / Software / Electronics,2022,0.6895488417649211,0.0270840155705676,-0.1851971015056401,21.02316744657491,0.0,2023,No Pressure
0001411207,ALLISON TRANSMISSION HOLDINGS INC,Industrial / Manufacturing,2021,0.857751851020866,0.1424725151447161,0.2785179017485429,22.217741731135195,0.0,2022,No Pressure
0001411207,ALLISON TRANSMISSION HOLDINGS INC,Industrial / Manufacturing,2022,0.8128880325412118,0.140655105973025,0.2831347056699169,22.26463901868047,0.0,2023,No Pressure
0001411688,"CONTAINER STORE GROUP, INC.",Consumer / Retail,2021,0.6425315449445005,0.0475877542738379,0.1146621162780282,20.90356618664348,0.0,2022,No Pressure
0001411688,"CONTAINER STORE GROUP, INC.",Consumer / Retail,2022,0.7338693469376983,0.0601974879564422,-0.1218372168080835,20.708328834296875,1.0,2023,Pressure
